precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","FORȚA DREPTEI-voturi","ARSENE COSTICĂ-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALĂ PERIENI - CENTRU",403,PERIENI,165274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:27:03",1260,1256,1,3,0,662,659,0,3,0,639,23,1400,738,168,23,260,149,23,14,2
39,VASLUI,"ŞCOALA PRIMARĂ PERIENI - SATUL NOU",404,PERIENI,165274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:07:57",1371,1371,0,0,0,697,697,0,0,0,665,32,1500,803,119,64,250,199,29,4,0
39,VASLUI,"ŞCOALA PRIMARĂ PERIENI - VALE",405,PERIENI,165274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:08:47",450,444,0,6,0,219,213,0,6,0,197,22,479,260,25,4,93,63,8,1,3
