precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MURGU NICOLAE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NICULESCU FLORIN-CRISTINEL-PARTIDUL NAȚIONAL LIBERAL-voturi","FILIP OVIDIU-FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"ŞCOALA GENERALĂ CU CLASELE I-VIII DRĂGHICENI",191,DRĂGHICENI,125490,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:00:37",1532,1432,1,28,71,1158,1059,0,28,71,1137,21,1658,500,107,422,608
