precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GRIGORE CONSTANTIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NAE IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","ANTON CORNELIU-PARTIDUL SOCIAL DEMOCRAT-voturi"
31,PRAHOVA,"BIBLIOTECA COMUNALĂ COSMINELE",390,COSMINELE,132841,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:49:48",822,796,0,24,2,618,592,0,24,2,604,13,867,250,18,445,141
