precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
2,ARAD,"GRĂDINIŢA CU PROGRAM PRELUNGIT „PĂDURENI”",119,"ORAŞ CHIŞINEU-CRIŞ",9459,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:35:17",1576,1535,3,19,19,1025,993,0,15,17,963,62,1690,665,199,210,243,48,42,6,215
2,ARAD,"LICEUL TEORETIC „MIHAI VELICIU”",116,"ORAŞ CHIŞINEU-CRIŞ",9459,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 21:44:41",1278,1239,4,17,18,806,771,0,17,18,771,12,1365,573,218,116,76,48,63,9,241
2,ARAD,"LICEUL TEORETIC „MIHAI VELICIU”",117,"ORAŞ CHIŞINEU-CRIŞ",9459,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:08:31",865,836,4,15,10,508,483,0,15,10,497,11,930,422,112,71,45,21,48,4,196
2,ARAD,"ȘCOALA GENERALĂ CHIȘINEU-CRIȘ",118,"ORAŞ CHIŞINEU-CRIŞ",9459,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:45:40",1547,1502,2,20,23,1053,1010,0,20,23,1025,28,1670,607,319,137,71,48,85,8,357
2,ARAD,"ŞCOALA GIMNAZIALĂ NĂDAB",120,"ORAŞ CHIŞINEU-CRIŞ",9459,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 12:16:29",1490,1471,3,14,2,1056,1038,2,14,2,976,57,1625,592,253,305,9,67,54,5,283
