precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
29,NEAMŢ,"CAMIN CULTURAL",174,BICAZ-CHEI,121297,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:11:58",1091,1073,1,6,11,593,576,0,6,11,570,23,1200,607,338,232
29,NEAMŢ,"SCOALA GIMNAZIALA NR.1",176,BICAZ-CHEI,121297,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:43:28",1022,1004,0,3,15,677,659,0,3,15,665,12,1100,423,455,210
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 2",175,BICAZ-CHEI,121297,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:12:54",790,780,0,7,3,438,428,0,7,3,429,9,900,462,246,183
29,NEAMŢ,"SCOALA GIMNAZIALA NR.3",177,BICAZ-CHEI,121297,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:05:20",713,698,0,6,9,492,477,0,6,9,483,9,800,308,250,233
