precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT SOTRILE, NR 364",567,ŞOTRILE,135547,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:39:59",791,762,0,6,23,538,509,0,6,23,516,16,800,268,71,316,104,25
31,PRAHOVA,"ŞCOALA SAT LUNCA-MARE, NR 166",568,ŞOTRILE,135547,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:32:02",373,369,2,2,0,228,226,0,2,0,220,8,403,175,14,57,126,23
31,PRAHOVA,"SCOALA SAT PLAIU CAMPINEI, NR 35",569,ŞOTRILE,135547,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:38:11",682,679,0,3,0,530,527,0,3,0,503,27,791,261,22,390,44,47
31,PRAHOVA,"ŞCOALA SAT SECIURI, NR 17",570,ŞOTRILE,135547,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:02:02",291,281,0,1,9,167,157,0,1,9,163,4,300,133,13,128,20,2
31,PRAHOVA,"ŞCOALA SAT VISTIERU, NR 25",571,ŞOTRILE,135547,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:49:23",479,452,0,5,22,338,311,0,5,22,328,7,495,160,11,276,38,3
