precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL LIVEZILE",212,LIVEZILE,112600,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:56:50",761,637,0,92,32,556,432,0,92,32,534,22,722,166,41,414,37,42
27,MEHEDINŢI,"ŞCOALA PRIMARĂ IZVORĂLU DE JOS",213,LIVEZILE,112600,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:57:18",183,126,0,54,3,146,89,0,54,3,144,2,150,4,1,94,2,47
27,MEHEDINŢI,"ŞCOALA PRIMARĂ IZVORU ANEŞTILOR",214,LIVEZILE,112600,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:57:32",416,342,0,67,7,304,230,0,67,7,289,15,377,73,31,244,12,2
