precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TREPĂDUŞ MARIJANA-PARTIDUL SOCIAL DEMOCRAT-voturi","GRIGORIE FLORIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ION ELENA-ADRIANA-PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"ŞCOALA CU CLASELE I-VIII",327,ŞOPÂRLIŢA,130384,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:06:42",1054,957,0,38,59,803,707,0,38,58,784,19,1046,243,681,30,73
