precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ILIUŢ VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi","JURAVLE IONEL-ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"CĂMINUL CULTURAL VICOVU DE SUS-EST",192,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:18:11",1328,1326,1,0,1,545,544,0,0,1,535,10,1400,855,415,120
35,SUCEAVA,"CASA DE CULTURĂ VICOVU DE SUS - LAURA",197,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:52:37",1753,1750,2,1,0,735,734,0,1,0,710,25,1900,1165,340,370
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL ”LUMEA COPIILOR”",198,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:18:37",1329,1328,0,0,1,594,593,0,0,1,576,18,1500,905,450,126
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 1-EST",193,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:09:56",1379,1375,0,0,4,563,559,0,0,4,554,9,1500,937,466,88
35,SUCEAVA,"GRĂDINIŢA NOUĂ BIVOLĂRIE",200,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:17:16",909,909,0,0,0,374,374,0,0,0,370,4,1102,728,315,55
35,SUCEAVA,"LICEUL TEHHNOLOGIC ”ION NISTOR” VICOVU DE SUS-CORPUL 4",194,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:45:06",1091,1091,0,0,0,477,477,0,0,0,469,8,1200,723,358,111
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BIVOLĂRIA",199,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:17:01",1801,1800,1,0,0,882,881,1,0,0,842,40,2000,1118,722,120
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 2 VICOVU DE SUS",196,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:52:37",1477,1477,0,0,0,570,570,0,0,0,557,13,1600,1030,341,216
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 3 VICOVU DE SUS",195,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:14:46",1564,1563,0,1,0,598,597,0,1,0,586,12,1700,1102,468,118
