precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BARDAC GRIGORE-PETRU-PARTIDUL SOCIAL DEMOCRAT-voturi","PANDURU IANCU-PARTIDUL NAȚIONAL LIBERAL-voturi","DĂIANU VASILE-PARTIDUL S.O.S. ROMÂNIA-voturi"
11,CARAŞ-SEVERIN,"LICEUL TEHNOLOGIC ”NICOLAE STOICA DE HATEG”",277,MEHADIA,53274,1,PART,PRCNCT,P,P_SV,"2024-06-10 15:28:43",913,863,2,30,18,530,484,0,30,16,519,11,949,419,347,165,7
11,CARAŞ-SEVERIN,"LICEUL TEHNOLOGIC ”NICOLAE STOICA DE HATEG”",276,MEHADIA,53274,2,PART,PRCNCT,P,P_SV,"2024-06-10 12:10:21",1305,1207,4,58,36,880,784,2,58,36,862,18,1324,444,621,233,8
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ",279,MEHADIA,53274,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:47:09",686,618,0,39,29,447,379,0,39,29,442,5,677,230,158,281,3
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ",280,MEHADIA,53274,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:15:28",590,527,0,41,22,409,346,0,41,22,408,1,579,170,308,100,0
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ",278,MEHADIA,53274,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:59:23",202,189,0,10,3,137,124,0,10,3,134,3,209,72,106,28,0
