precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SOFONEA SORIN ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RACU COSMIN-TEODOR-PARTIDUL NAȚIONAL LIBERAL-voturi","POPARAD TIBERIU-IONUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","MARIN MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
8,BRAŞOV,"PRIMĂRIA DRĂGUŞ",338,DRĂGUŞ,42480,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:34:38",1016,905,5,63,43,722,614,4,62,42,695,27,999,275,109,147,427,12
