precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
2,ARAD,"ŞCOALA GIMNAZIALĂ CONOP",235,CONOP,10453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:02:09",457,418,0,25,14,345,306,0,25,14,327,18,480,135,93,165,66,3
2,ARAD,"ŞCOALA PRIMARĂ BELOTINŢ",236,CONOP,10453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:27:52",245,235,1,6,3,154,144,1,6,3,145,9,260,106,68,69,8,0
2,ARAD,"ȘCOALA PRIMARĂ CHELMAC",237,CONOP,10453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:35",240,215,0,19,6,181,156,0,19,6,177,4,240,59,62,99,10,6
2,ARAD,"ŞCOALA PRIMARĂ MILOVA",238,CONOP,10453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:02",471,435,2,24,10,342,307,1,24,10,327,15,490,148,224,74,28,1
2,ARAD,"ŞCOALA PRIMARĂ ODVOŞ",239,CONOP,10453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:55:29",383,351,0,24,8,264,232,0,24,8,257,7,400,136,169,62,22,4
