precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
35,SUCEAVA,"SCOALA CU CLASELE I - IV ” ILIE GRAMADA”",469,STROIEŞTI,150310,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:09:34",586,580,0,6,0,362,356,0,6,0,346,16,692,330,69,26,233,4,9,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ STROIEŞTI, SALA DE CLASĂ",468,STROIEŞTI,150310,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:10:47",989,985,0,4,0,540,536,0,4,0,525,15,1100,560,47,101,329,14,25,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ STROIEŞTI, SALA DE SPORT",467,STROIEŞTI,150310,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:47:46",1137,1135,0,2,0,662,660,0,2,0,636,26,1200,538,65,79,376,22,59,35
