precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ SLOBOZIA MOARĂ",375,"SLOBOZIA MOARĂ",105142,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:58:55",838,809,0,16,13,678,652,0,16,10,651,22,893,220,262,286,103
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ SLOBOZIA MOARĂ",374,"SLOBOZIA MOARĂ",105142,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:46:15",871,828,2,22,19,715,672,2,22,19,683,32,930,215,316,315,52
