precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GEORGESCU CRISTIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","RĂDULESCU SORIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"CĂMINUL CULTURAL",352,VĂDASTRA,129718,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:23:49",1084,1016,1,32,35,809,742,0,32,35,787,22,1152,343,115,672
