precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
17,DOLJ,"CĂMINUL CULTURAL GIGHERA",360,GIGHERA,72463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:15:48",996,949,0,20,27,530,483,0,20,27,524,6,1020,490,16,17,491
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL NEDEIA",361,GIGHERA,72463,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:13:38",673,646,3,14,10,393,367,2,14,10,370,18,700,312,49,26,295
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL ZĂVAL",362,GIGHERA,72463,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:43:16",617,596,0,10,11,368,347,0,10,11,349,17,700,334,26,65,258
