precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ BOZIENI (ȘCOALA GENERALĂ BOZIENI)",215,BOZIENI,121876,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:32:35",891,881,0,4,6,469,459,0,4,6,456,13,1000,531,371,85
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ BOZIENI - ȘCOALA PRIMARĂ CUCI (ŞCOALA GENERALĂ BOZIENI)",216,BOZIENI,121876,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:35:48",644,638,0,3,3,340,334,0,3,3,325,15,700,360,199,126
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ BOZIENI - ȘCOALA PRIMARĂ IUCȘA (ŞCOALA GENERALĂ BOZIENI)",217,BOZIENI,121876,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:51:41",631,613,0,8,10,333,315,0,8,10,317,16,700,367,277,40
