precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ ŢIBANA",717,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:10",736,731,0,4,1,310,305,0,4,1,286,24,800,490,30,38,136,53,29
24,IAŞI,"ŞCOALA GIMNAZIALĂ ALEXENI",718,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:13:04",622,620,0,2,0,224,222,0,2,0,202,22,700,476,5,32,126,21,18
24,IAŞI,"ŞCOALA GIMNAZIALĂ DOMNIŢA",719,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:30:22",1148,1144,0,3,1,369,365,0,3,1,323,37,1196,836,9,58,158,91,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ GÎRBEŞTI",720,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:08:23",894,894,0,0,0,328,328,0,0,0,307,21,1000,672,9,14,140,141,3
24,IAŞI,"SCOALA GIMNAZIALĂ POIANA MĂNĂSTIRII",723,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:28:57",376,372,0,4,0,154,150,0,4,0,134,20,400,246,7,12,68,19,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUNCU",724,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:26",426,424,0,2,0,196,194,0,2,0,184,12,500,304,4,22,69,82,7
24,IAŞI,"ŞCOALA PRIMARĂ GÎRBEŞTI",721,ŢIBANA,99673,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:46:18",971,969,0,2,0,334,332,0,2,0,308,24,1000,666,1,23,171,109,4
24,IAŞI,"ŞCOALA PRIMARĂ POIANA DE SUS",722,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:42:23",425,423,0,2,0,151,149,0,2,0,144,7,500,349,12,9,74,42,7
24,IAŞI,"ŞCOALA PRIMARĂ VADU VEJEI",725,ŢIBANA,99673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:50:28",298,293,0,5,0,125,120,0,5,0,117,8,380,255,1,5,78,29,4
