precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ANGHELUŢĂ IONEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","DIMIAN MĂDĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","ŢUŢU GIGI-PARTIDUL NAȚIONAL LIBERAL-voturi","ISAIA LASCĂR-FORȚA DREPTEI-voturi"
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.1 SUHURLUI",404,SUHURLUI,77601,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:49:20",1144,1045,0,32,67,786,687,0,32,67,658,28,1214,528,56,226,351,25
