precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
34,SIBIU,"CAMINUL CULTURAL NOCRICH",310,NOCRICH,145140,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:32:45",1189,1164,12,6,7,747,733,1,6,7,685,62,1300,553,150,113,191,163,53,15
34,SIBIU,"FOSTA SCOALA GHIJASA DE JOS",312,NOCRICH,145140,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:12:52",50,45,0,4,1,50,45,0,4,1,47,3,90,40,8,6,12,12,7,2
34,SIBIU,"SCOALA GIMNAZIALA HOSMAN",313,NOCRICH,145140,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:55:40",752,732,6,11,3,390,372,4,11,3,342,30,830,456,30,42,186,62,10,12
34,SIBIU,"SCOALA PRIMARA FOFELDEA",311,NOCRICH,145140,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:34",392,361,3,27,1,257,228,1,27,1,249,7,408,151,9,5,223,2,3,7
34,SIBIU,"SCOALA PRIMARA ŢICHINDEAL",314,NOCRICH,145140,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:20:51",150,142,2,2,4,96,90,0,2,4,76,20,160,64,7,25,23,6,15,0
