precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"CAMINUL CULTURAL",188,COMIŞANI,66731,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:58:39",1521,1500,0,6,15,964,943,0,6,15,950,14,1650,686,692,57,85,116
16,DÂMBOVIŢA,"CAMINUL CULTURAL COMISANI",186,COMIŞANI,66731,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:00:07",1365,1344,4,5,12,786,769,0,5,12,768,18,1479,693,557,76,36,99
16,DÂMBOVIŢA,"SCOALA GENERALA I-IV COMISANI(STR.HELESTEULUI NR.2)",187,COMIŞANI,66731,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:45:27",1399,1387,1,0,11,836,825,0,0,11,799,37,1530,694,510,116,59,114
