precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
3,ARGEŞ,"GRĂDINIŢA CU PROGRAM NORMAL ”MARIN ANGELESCU”, ROCIU",449,ROCIU,18475,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:18:51",360,352,0,8,0,209,201,0,8,0,205,4,374,165,36,5,30,134
3,ARGEŞ,"GRĂDINIŢA CU PROGRAM NORMAL ”THEODOR ANGHEL”, GLIGANU DE JOS",450,ROCIU,18475,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:34:20",353,338,0,12,3,222,207,0,12,3,212,4,360,143,63,9,41,99
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE MOCANU” PRIMAR, GIMNAZIAL, ŞERBĂNEŞTI",452,ROCIU,18475,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:35:12",790,767,0,10,13,556,533,0,10,13,528,28,850,294,292,70,79,87
3,ARGEŞ,"ŞCOALA PRIMARĂ ”ION BĂLTEANU”, GLIGANU DE SUS",451,ROCIU,18475,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:16:12",532,509,0,13,10,365,342,0,13,10,353,10,560,195,131,4,134,84
