precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"CĂMINUL CULTURAL DIN SATUL DURNEȘTI",241,DURNEŞTI,37217,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:42:41",906,886,0,4,16,559,539,0,4,16,544,15,1006,447,203,306,20,15
7,BOTOŞANI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 BĂBICENI",242,DURNEŞTI,37217,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:34:38",548,532,1,0,15,332,316,1,0,15,304,28,600,268,201,92,7,4
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 GURANDA",244,DURNEŞTI,37217,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:49:33",896,873,0,0,23,437,414,0,0,23,409,28,953,516,218,121,21,49
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 1 CUCUTENI",243,DURNEŞTI,37217,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:56:31",660,637,0,3,20,411,388,0,3,20,398,13,700,289,257,128,7,6
