precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DOBRAI FRANCISC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ISPAS VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞAMŞODAN COSMIN-IONUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","VAIDA BÉLA-PARTIDUL NAȚIONAL LIBERAL-voturi","MUREŞAN SORIN-ADRIAN-PARTIDUL PRO ROMÂNIA-voturi"
33,SĂLAJ,"CĂMINUL CULTURAL BOCȘIȚA",173,HERECLEAN,141376,1,PART,PRCNCT,P,P_SV,"2024-06-09 23:31:02",67,54,0,10,3,52,39,0,10,3,52,0,100,48,43,3,3,3,0
33,SĂLAJ,"CĂMINUL CULTURAL HERECLEAN",171,HERECLEAN,141376,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:47:16",516,495,1,8,12,348,328,0,8,12,343,5,558,210,118,15,55,145,10
33,SĂLAJ,"CĂMINUL CULTURAL PANIC",176,HERECLEAN,141376,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:50:12",885,853,2,3,27,608,578,0,3,27,589,19,950,342,330,2,14,238,5
33,SĂLAJ,"ŞCOALA GIMNAZIALĂ GURUSLĂU",175,HERECLEAN,141376,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:10:58",527,505,0,8,14,318,296,0,8,14,312,6,560,242,294,1,6,11,0
33,SĂLAJ,"ŞCOALA PRIMARĂ BADON",172,HERECLEAN,141376,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:21:27",651,629,2,10,10,399,378,1,10,10,390,9,700,301,88,43,175,52,32
33,SĂLAJ,"ȘCOALA PRIMARĂ DIOȘOD",174,HERECLEAN,141376,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:39:47",690,639,1,16,34,482,432,0,16,34,478,4,740,258,469,1,4,4,0
