precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TABACARIU DUMITRU-DORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","HUCI BOGDAN-VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi","PODARU GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","AMĂNDIŢEI MIHAI-VLĂDUŢ-FORȚA DREPTEI-voturi"
29,NEAMŢ,"CAMIN CULTURAL",322,"ION CREANGĂ",123102,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:18:23",802,787,0,5,10,483,468,0,5,10,469,14,900,417,387,69,11,2
29,NEAMŢ,"CĂMIN CULTURAL",325,"ION CREANGĂ",123102,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:35:22",658,646,0,7,5,374,362,0,7,5,363,11,700,326,190,156,12,5
29,NEAMŢ,"CĂMIN CULTURAL",324,"ION CREANGĂ",123102,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:54:50",685,655,0,10,20,394,364,0,10,20,371,23,700,306,186,175,6,4
29,NEAMŢ,"CĂMIN CULTURAL NOU ȘI BIBLIOTECĂ",320,"ION CREANGĂ",123102,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:13:22",956,947,0,1,8,571,562,0,1,8,548,23,1100,529,192,325,28,3
29,NEAMŢ,"CĂMIN CULTURAL NOU ȘI BIBLIOTECĂ",321,"ION CREANGĂ",123102,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:05:51",1166,1149,0,3,14,648,631,0,3,14,633,15,1300,652,223,385,22,3
29,NEAMŢ,ŞCOALA,323,"ION CREANGĂ",123102,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:39:31",386,375,1,6,4,227,216,1,6,4,217,10,400,173,111,97,5,4
