precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ION EUGEN-PARTIDUL SOCIAL DEMOCRAT-voturi","CRISTU NICOLAE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GONDREA VICTOR-PARTIDUL NAȚIONAL LIBERAL-voturi","VOICILĂ COSTIN-UNIUNEA SALVAȚI ROMÂNIA-voturi"
38,TULCEA,"CĂMINUL CULTURAL",140,JURILOVCA,160644,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:32:06",1016,997,1,10,8,557,539,0,10,8,547,10,1112,555,497,18,20,12
38,TULCEA,"CĂMINUL CULTURAL JURILOVCA",139,JURILOVCA,160644,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:51:39",1009,1001,0,4,4,441,433,0,4,4,431,10,1124,683,389,20,9,13
38,TULCEA,"CENTRUL COMUNITAR DE SERVICII INTEGRATE",138,JURILOVCA,160644,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:38:52",901,889,2,7,3,438,428,0,7,3,427,11,996,558,392,15,8,12
38,TULCEA,"ȘCOALA PRIMARĂ VIȘINA",141,JURILOVCA,160644,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:30:46",559,547,2,9,1,291,281,0,9,1,286,5,609,318,253,26,2,5
