precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GODJA MATEI-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL",354,ONCEŞTI,179864,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:35:50",1258,1236,1,12,9,709,687,1,12,9,676,33,1368,659,676
