precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
29,NEAMŢ,"PENSIUNEA ELENA",296,GIROV,122702,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:07:59",524,516,0,8,0,292,284,0,8,0,285,7,600,308,49,123,17,50,12,34
29,NEAMŢ,"SCOALA BOTESTI",291,GIROV,122702,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:15:41",457,448,0,6,3,265,256,0,6,3,256,9,476,211,82,71,43,27,16,17
29,NEAMŢ,"SCOALA DANESTI",293,GIROV,122702,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:43:03",257,251,1,5,0,132,126,1,5,0,125,7,274,142,21,60,15,11,11,7
29,NEAMŢ,"SCOALA DOINA",294,GIROV,122702,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:31:53",246,240,0,6,0,136,130,0,6,0,130,6,280,140,61,30,18,10,5,6
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 1 CACIULESTI",292,GIROV,122702,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:42:35",586,584,0,2,0,300,298,0,2,0,283,17,700,400,67,90,39,34,37,16
29,NEAMŢ,"SCOALA GIMNAZIALA ”PROF. GHEORGHE DUMITREASA” GIROV",290,GIROV,122702,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:12:48",1379,1367,0,5,7,697,685,0,5,7,672,25,1500,803,298,229,59,54,25,7
29,NEAMŢ,"SCOALA PRIMARA GURA VAII",295,GIROV,122702,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:41:05",599,594,0,5,0,332,327,0,5,0,312,20,700,368,57,139,33,40,25,18
29,NEAMŢ,"SCOALA VERSESTI",297,GIROV,122702,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:21:10",258,250,0,8,0,131,123,0,8,0,127,4,343,212,52,43,10,5,13,4
