precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
19,GIURGIU,"CLADIREA PRIMARIEI GHIMPATI",135,GHIMPAŢI,103238,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:55:11",583,481,1,45,56,424,322,1,45,56,411,13,591,167,23,326,44,6,6,6
19,GIURGIU,"GRĂDINIȚA CU PROGRAM NORMAL CU 3 SĂLI DE GRUPĂ GHIMPAȚI",137,GHIMPAŢI,103238,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:25:36",1238,1089,1,35,113,828,680,0,35,113,825,3,1321,493,50,734,38,0,0,3
19,GIURGIU,"GRĂDINIŢA CU PROGRAM NORMAL NR.5 COPACIU",136,GHIMPAŢI,103238,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:57:27",669,608,1,9,51,441,380,1,9,51,437,4,724,283,33,375,29,0,0,0
19,GIURGIU,"SCOALA GIMNAZIALA NR.1GHIMPATI",134,GHIMPAŢI,103238,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:46:00",1194,1094,0,22,78,856,756,0,22,78,856,0,1296,440,43,792,21,0,0,0
19,GIURGIU,"ŞCOALA PRIMARA NR.4 VALEA PLOPILOR",138,GHIMPAŢI,103238,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:28:48",575,556,1,1,17,379,361,0,1,17,352,27,610,231,0,320,32,0,0,0
