precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POP MARIUS-CĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","SECARA MARIANA-PARTIDUL NAȚIONAL LIBERAL-voturi"
13,CLUJ,"CAMIN CULTURAL MARE BORSA",357,BORŞA,56265,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:47:43",861,797,0,11,53,633,569,0,11,53,551,18,926,357,64,487
13,CLUJ,"CAMINUL CULTURAL GIULA",359,BORŞA,56265,1,PROV,PRCNCT,P,P_SV,"2024-06-10 00:31:22",107,102,0,0,5,65,60,0,0,5,64,1,119,54,8,56
13,CLUJ,"SCOALA GENERALA CIUMĂFAIA",358,BORŞA,56265,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:25:04",116,112,0,3,1,78,74,0,3,1,78,0,125,47,2,76
