precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROBESCU JENICA-voturi"
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL FÂNTÂNELE",445,FÂNTÂNELE,63334,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:01:34",1377,1292,0,25,60,984,899,0,25,60,950,33,1413,421,423,507,20
