precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi"
4,BACĂU,"ŞCOALA CU CLASELE I - IV PĂDURENI",445,MĂRGINENI,20466,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:28:01",316,312,0,4,0,155,151,0,4,0,149,6,400,245,65,37,5,12,6,6,5,13
4,BACĂU,"ŞCOALA CU CLASELE I - IV PODIȘ",446,MĂRGINENI,20466,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:07:04",566,553,0,13,0,261,248,0,13,0,248,13,600,339,32,156,18,15,7,3,8,9
4,BACĂU,"ŞCOALA CU CLASELE I - IV VALEA BUDULUI",448,MĂRGINENI,20466,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:35:10",465,458,1,5,1,254,248,0,5,1,244,10,500,246,44,101,21,41,2,5,14,16
4,BACĂU,"ŞCOALA CU CLASELE I-VIII BARAŢI",443,MĂRGINENI,20466,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:52:36",1742,1735,2,5,0,759,754,0,5,0,736,23,1900,1141,302,223,49,73,37,11,9,32
4,BACĂU,"ŞCOALA CU CLASELE I-VIII LUNCANI",444,MĂRGINENI,20466,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:51:12",1086,1072,0,12,2,485,471,0,12,2,466,19,1200,715,73,259,23,35,10,7,6,53
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",440,MĂRGINENI,20466,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:36:13",1163,1160,0,2,1,505,502,0,2,1,482,23,1201,696,198,103,28,70,15,22,11,35
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",442,MĂRGINENI,20466,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:32:15",1169,1155,1,7,6,455,442,0,7,6,436,19,1300,845,193,72,42,56,14,20,6,33
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",441,MĂRGINENI,20466,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:57:56",1444,1436,1,5,2,590,583,0,5,2,567,23,1500,910,163,109,66,81,34,26,35,53
4,BACĂU,"ŞCOALA CU CLASELE I-VIII TREBEŞ",447,MĂRGINENI,20466,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:03:43",697,690,0,7,0,312,305,0,7,0,297,15,800,488,96,99,14,34,5,11,1,37
