precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"ȘCOALA GENERALĂ",359,VÂLCELE,129987,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:03:20",647,619,0,12,16,434,406,0,12,16,416,18,773,339,239,36,141
30,OLT,"ȘCOALA VÎLCELE",358,VÂLCELE,129987,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:14:33",1276,1221,0,19,36,866,811,0,19,36,842,24,1380,514,490,91,261
