precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
9,BRĂILA,"CAMIN CULTURAL GRADISTEA",194,GRĂDIŞTEA,43279,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:56:39",1025,962,0,24,39,650,587,0,24,39,633,17,1241,591,29,556,48
9,BRĂILA,"CĂMIN CULTURAL SAT IBRIANU",195,GRĂDIŞTEA,43279,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:56:58",489,449,0,15,25,337,297,0,15,25,326,9,517,180,33,272,21
9,BRĂILA,"CĂMIN CULTURAL SAT MARALOIU",196,GRĂDIŞTEA,43279,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:43:51",226,208,0,12,6,163,145,0,12,6,163,0,224,61,12,135,16
