precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
7,BOTOŞANI,"LICEUL TEORETIC ”STEFAN D. LUCHIAN”",139,"ORAŞ ŞTEFĂNEŞTI",39168,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:50:54",937,902,0,11,24,485,450,0,11,24,471,14,1000,515,170,35,266
7,BOTOŞANI,"LICEUL TEORETIC ”STEFAN D. LUCHIAN” CORP C2",138,"ORAŞ ŞTEFĂNEŞTI",39168,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:10:18",1205,1163,0,21,21,603,561,0,21,21,566,37,1303,700,183,65,318
7,BOTOŞANI,"SCOALA GIMNAZIALA BOBULESTI",141,"ORAŞ ŞTEFĂNEŞTI",39168,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:30:17",1112,1074,0,5,33,603,565,0,5,33,580,23,1202,599,193,40,347
7,BOTOŞANI,"SCOALA PRIMARA BADIUTI",140,"ORAŞ ŞTEFĂNEŞTI",39168,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:21:50",849,824,0,11,14,431,406,0,11,14,395,36,900,469,96,39,260
7,BOTOŞANI,"SCOALA PRIMARA STANCA",142,"ORAŞ ŞTEFĂNEŞTI",39168,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:14:23",727,693,0,5,29,373,339,0,5,29,357,16,857,484,134,13,210
