precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GHIAŢĂ EUGEN-DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TĂMAŞ DĂNUŢ-PARTIDUL NAȚIONAL LIBERAL-voturi","DOBRIN VIRGIL-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL DUMBRAVA DE JOS",444,RIBIŢA,90805,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:59:26",138,106,1,13,18,119,88,1,13,17,119,0,135,16,0,41,78
22,HUNEDOARA,"CĂMINUL CULTURAL RIBIŢA",442,RIBIŢA,90805,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:08:26",523,469,0,23,31,400,346,0,23,31,391,9,554,154,15,92,284
22,HUNEDOARA,"CĂMINUL CULTURAL UIBĂREŞTI",446,RIBIŢA,90805,1,PART,PRCNCT,P,P_SV,"2024-06-09 23:34:45",60,48,0,8,4,47,35,0,8,4,47,0,52,5,4,10,33
22,HUNEDOARA,"CĂMINUL CULTURAL ”VIOREL BRANA” CRIŞAN",443,RIBIŢA,90805,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:11:44",329,294,1,14,20,268,233,1,14,20,265,3,345,77,5,102,158
22,HUNEDOARA,"ŞCOALA PRIMARĂ DUMBRAVA DE SUS",445,RIBIŢA,90805,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:11:24",66,50,1,11,4,42,26,1,11,4,41,1,58,16,2,8,31
