precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MARIN MARIANA-PARTIDUL SOCIAL DEMOCRAT-voturi","MIHAI VIOREL-PARTIDUL NAȚIONAL LIBERAL-voturi"
36,TELEORMAN,"CĂMINUL CULTURAL RĂSMIREŞTI",259,RĂSMIREŞTI,153909,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:39:03",790,591,2,164,33,624,425,2,164,33,611,13,830,206,143,468
