precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MARIŞ ROVIN-PARTIDUL NAȚIONAL LIBERAL-voturi","FEHER ŞTEFAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
2,ARAD,"CĂMINUL CULTURAL ȘILINDIA",377,ŞILINDIA,12288,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:44:52",780,624,1,118,37,601,446,0,118,37,592,9,743,142,312,280
