precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HULTOANĂ PAULA-DENISANE-PARTIDUL SOCIAL DEMOCRAT-voturi","MIHĂILĂ MIHAI-BOGDAN-PARTIDUL NAȚIONAL LIBERAL-voturi","BERTEA COSTICĂ-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BAHRIM MARIA-CRISTINA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"GRĂDINIȚA NR. 2 ZORLENI",548,ZORLENI,167179,1,PROV,PRCNCT,P,P_SV,"2024-06-10 08:20:24",1478,1469,0,8,1,633,624,0,8,1,604,29,1620,987,499,42,13,50
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 1 ZORLENI",546,ZORLENI,167179,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:29:14",1329,1322,2,5,0,615,610,0,5,0,601,14,1463,848,457,76,13,55
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR.1 ZORLENI",547,ZORLENI,167179,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:20:19",1317,1310,0,7,0,594,587,0,7,0,562,32,1444,850,440,30,24,68
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 3 POPENI",551,ZORLENI,167179,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:35:47",1056,1053,0,3,0,443,440,0,3,0,413,30,1156,713,352,7,15,39
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 3 POPENI",550,ZORLENI,167179,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:23:08",1097,1092,0,5,0,477,472,0,5,0,447,30,1203,726,360,24,14,49
39,VASLUI,"ȘCOALA PRIMARĂ SAT DEALU MARE",549,ZORLENI,167179,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:54:04",214,209,0,5,0,110,105,0,5,0,103,7,231,121,82,3,6,12
39,VASLUI,"ŞCOALA PRIMARĂ SAT SIMILA",552,ZORLENI,167179,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:07:22",1147,1144,0,3,0,562,559,0,3,0,541,21,1265,703,412,19,20,90
