precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BRUMAR RADU-CĂTĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","FLORINCAŞ IOAN-MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PUPEZĂ DANIEL-GHEORGHE-SORIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL IZVOARELE",483,"TELIUCU INFERIOR",86936,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:32:26",86,72,0,10,4,62,48,0,10,4,57,5,95,33,36,1,20
22,HUNEDOARA,"CĂMINUL CULTURAL TELIUCU INFERIOR",481,"TELIUCU INFERIOR",86936,1,PROV,PRCNCT,P,P_SV,"2024-06-11 14:26:02",1243,1198,0,15,30,723,678,0,15,30,708,15,1300,577,368,15,325
22,HUNEDOARA,"CASA TINERETULUI CINCIȘAN",482,"TELIUCU INFERIOR",86936,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:34:08",539,516,0,12,11,369,346,0,12,11,364,5,550,181,148,5,211
22,HUNEDOARA,"CENTRUL CULTURAL RECREATIV PLOSCA",484,"TELIUCU INFERIOR",86936,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:56:17",264,256,0,4,4,153,145,0,4,4,144,9,300,147,55,2,87
