precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HARALAMBIE CIPRIAN-VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PLĂCINTĂ PAUL-PARTIDUL NAȚIONAL LIBERAL-voturi","NOVAC VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","LAZĂR CONSTANTIN-PARTIDUL PRO ROMÂNIA-voturi","BĂLĂJAN EMIL-PARTIDUL MIȘCAREA POPULARĂ-voturi"
39,VASLUI,"CENTRU DE ACTIVITĂȚI SOCIALE",356,IVĂNEŞTI,164393,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:36:43",396,378,1,4,13,187,170,0,4,13,178,9,430,243,25,11,133,2,7
39,VASLUI,"GRADINITA CU PROGRAM NORMAL SAT.URSOAIA",355,IVĂNEŞTI,164393,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:12:55",359,349,1,4,5,152,142,1,4,5,143,9,400,248,15,19,88,10,11
39,VASLUI,"GRĂDINIȚA CU PROGRAM NORMAL SAT URSOAIA",354,IVĂNEŞTI,164393,3,PART,PRCNCT,P,P_SV,"2024-06-10 05:24:12",364,356,0,3,5,191,183,0,3,5,179,12,400,209,17,12,117,27,6
39,VASLUI,"ŞCOALA BROŞTENI",351,IVĂNEŞTI,164393,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:50:03",461,438,0,5,18,222,199,0,5,18,204,18,500,278,31,10,137,15,11
39,VASLUI,"ŞCOALA COŞEȘTI",353,IVĂNEŞTI,164393,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:19:26",245,241,0,4,0,94,90,0,4,0,92,2,278,184,10,9,56,9,8
39,VASLUI,"ŞCOALA COȘEȘTI",352,IVĂNEŞTI,164393,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:07:54",264,247,0,6,11,92,75,0,6,11,88,4,285,193,13,21,41,9,4
39,VASLUI,"ŞCOALA GIMNAZIALĂ ”IONEL MIRON” IVĂNEȘTI",350,IVĂNEŞTI,164393,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:27:07",922,911,0,1,10,402,391,0,1,10,388,14,1000,598,31,39,244,32,42
39,VASLUI,"ŞCOALA VALEA OANEI",357,IVĂNEŞTI,164393,2,PART,PRCNCT,P,P_SV,"2024-06-10 02:56:30",208,200,0,0,8,91,83,0,0,8,88,3,230,139,11,10,55,6,6
