precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STAN OTILIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CRISTEA MARIUS-PARTIDUL SOCIAL DEMOCRAT-voturi","TUDOSE ALEXANDRU-PARTIDUL NAȚIONAL LIBERAL-voturi","OPRESCU ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"CĂMIN CULTURAL CÎNDEȘTI DEAL",167,CÂNDEŞTI,66526,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:08:48",167,147,0,17,3,135,115,0,17,3,134,1,160,25,13,17,102,2
16,DÂMBOVIŢA,"CĂMIN CULTURAL CÎNDEȘTI VALE",166,CÂNDEŞTI,66526,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:42:20",995,970,1,11,13,736,712,0,11,13,727,9,1056,320,131,247,335,14
16,DÂMBOVIŢA,"CĂMINUL CULTURAL DRAGODĂNEȘTI",168,CÂNDEŞTI,66526,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:41:01",625,607,0,7,11,446,428,0,7,11,428,6,670,236,77,148,197,6
16,DÂMBOVIŢA,"ȘCOALA CU CLASELE I-IV STURZENI",169,CÂNDEŞTI,66526,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:48:21",421,400,0,7,14,263,242,0,7,14,259,4,440,177,46,55,155,3
16,DÂMBOVIŢA,"ȘCOALA CU CLASELE I-IV VALEA MARE",170,CÂNDEŞTI,66526,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:57:35",96,90,0,5,1,78,72,0,5,1,77,1,100,22,12,24,41,0
