precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
3,ARGEŞ,"CĂMINUL CULTURAL HÂRSEŞTI",349,HÂRSEȘTI,16613,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:53:08",1199,1157,0,42,0,647,605,0,42,0,620,27,1310,663,43,513,64
3,ARGEŞ,"ŞCOALA MARTALOGI",350,HÂRSEȘTI,16613,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:09:08",549,530,0,6,13,327,308,0,6,13,311,16,609,282,44,245,22
