precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
39,VASLUI,"CĂMIN CULTURAL VULTUREŞTI",532,VULTUREŞTI,166985,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:03:02",844,831,0,3,10,506,493,0,3,10,492,14,900,394,33,340,119
39,VASLUI,"CENTRU DE ZI PENTRU COPII BUHĂIEŞTI",533,VULTUREŞTI,166985,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:11:31",608,591,0,7,10,331,314,0,7,10,320,11,700,369,20,230,70
39,VASLUI,"GRADINITA CU PROGRAM NORMAL VOINEŞTI",534,VULTUREŞTI,166985,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:49:35",315,306,0,4,5,192,183,0,4,5,184,8,310,118,13,131,40
