precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIUDIN MIHAI-DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","MIHĂILESCU CONSTANTIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ANTOCHI ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","AIOANIŢOAEI MARIA-PARTIDUL S.O.S. ROMÂNIA-voturi"
29,NEAMŢ,"CLĂDIREA ”SALA DE NUNŢI”",289,GHINDĂOANI,125114,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:53:48",1512,1491,1,4,16,844,823,1,4,16,825,19,1600,756,178,31,600,16
