precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
1,ALBA,"ŞCOALA PRIMARĂ BUCIUM-SAT",214,BUCIUM,3459,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 12:41:43",385,368,0,5,12,260,243,0,5,12,252,8,392,132,12,111,129
1,ALBA,"ŞCOALA PRIMARĂ CERBU",215,BUCIUM,3459,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:38",238,216,0,8,14,166,144,0,8,14,163,3,265,99,17,95,51
1,ALBA,"ŞCOALA PRIMARĂ CIUCULEŞTI",216,BUCIUM,3459,5,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:12:39",212,193,0,11,8,212,193,0,11,8,205,7,370,158,35,106,64
1,ALBA,"ŞCOALA PRIMARĂ POIENI",217,BUCIUM,3459,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:18:07",263,247,0,5,11,198,182,0,5,11,197,1,267,69,25,104,68
