precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OPRIŞ IOAN-DAN-PARTIDUL SOCIAL DEMOCRAT-voturi","ŢIOLAN GRIGORE-PARTIDUL NAȚIONAL LIBERAL-voturi","DANCIU GRIGORE-PARTIDUL ECOLOGIST ROMÂN-voturi","SÎNGEORZAN ARTENE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FELDRU",136,FELDRU,33248,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:27:33",1346,1331,1,5,9,670,656,0,5,9,662,8,1450,780,268,258,80,56
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC FELDRU",135,FELDRU,33248,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:35:57",1360,1350,0,4,6,657,647,0,4,6,637,20,1500,843,321,250,35,31
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI FELDRU",134,FELDRU,33248,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:13:17",1464,1446,4,10,4,734,720,0,10,4,716,18,1600,866,342,244,94,36
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GENERALĂ CLASELE I - IV NEPOS",138,FELDRU,33248,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:29:45",1553,1532,2,6,13,754,734,1,6,13,741,13,1598,844,511,206,6,18
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ PODEREE",137,FELDRU,33248,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:15:58",410,399,0,7,4,220,209,0,7,4,214,6,450,230,118,76,14,6
