precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ŢURCANU FLORINEL-PARTIDUL NAȚIONAL LIBERAL-voturi","NICĂ DANIEL-UNIUNEA SALVAȚI ROMÂNIA-voturi","POSTOLACHE MIHAI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ANEA FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
39,VASLUI,"CENTRUL DE ZI GARA ROŞIEŞTI",455,ROŞIEŞTI,165817,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:38:55",312,309,1,2,0,171,169,0,2,0,167,4,350,179,8,66,4,89
39,VASLUI,"ŞCOALA GIMNAZIALĂ ”VENIAMIN COSTACHI” , ROŞIEŞTI",454,ROŞIEŞTI,165817,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:04:31",940,900,0,11,29,510,499,0,11,0,484,26,1000,490,8,168,17,291
39,VASLUI,"ŞCOALA PRIMARĂ GURA IDRICI",456,ROŞIEŞTI,165817,2,PART,PRCNCT,P,P_SV,"2024-06-14 18:15:51",350,340,1,4,5,185,175,1,4,5,177,8,400,215,3,89,12,73
39,VASLUI,"ŞCOALA PRIMARĂ IDRICI",457,ROŞIEŞTI,165817,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:50:01",298,280,0,7,11,187,169,0,7,11,176,11,300,113,18,21,11,126
39,VASLUI,"ŞCOALA PRIMARĂ REDIU",458,ROŞIEŞTI,165817,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:15:03",136,122,0,12,2,78,66,0,10,2,72,6,150,72,25,7,9,31
39,VASLUI,"ŞCOALA PRIMARĂ VALEA LUI DARIE",459,ROŞIEŞTI,165817,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:57:19",449,422,0,4,23,229,202,0,4,23,215,14,500,271,5,40,26,144
