precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"SALA CULTURALĂ MÎNZĂTEȘTI",377,MĂLUŞTENI,164829,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:36:25",246,232,0,8,6,155,141,0,8,6,146,9,255,100,112,6,28
39,VASLUI,"SALA FESTIVITĂȚI LUPEȘTI",375,MĂLUŞTENI,164829,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:34:52",333,299,0,18,16,225,191,0,18,16,218,7,328,103,161,7,50
39,VASLUI,"ŞCOALA CENTRU ȚUȚCANI",378,MĂLUŞTENI,164829,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:24:23",400,372,0,14,14,241,214,0,14,13,230,10,424,183,154,12,64
39,VASLUI,"ŞCOALA GHIREASCA",374,MĂLUŞTENI,164829,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:29:46",144,129,0,6,9,84,69,0,6,9,77,7,142,58,25,4,48
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR.1,SAT MĂLUȘTENI",373,MĂLUŞTENI,164829,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:41:00",491,457,0,18,16,294,260,0,18,16,274,20,500,206,70,17,187
39,VASLUI,"ŞCOALA MÎNĂSTIREA",376,MĂLUŞTENI,164829,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:02:16",101,85,0,12,4,60,44,0,12,4,58,2,94,32,36,2,20
