precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ŢÎRLUI DORU-PARTIDUL SOCIAL DEMOCRAT-voturi","CÎRCIU DUMITRU-ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","GHILERDEA CLAUDIU-ADRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL CIREŞU",142,CIREŞU,111220,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:59:26",494,383,0,91,20,376,265,0,91,20,365,11,499,123,272,81,12
