precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ANDRÁS TAMÁS-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
21,HARGHITA,"CASA DE CULTURĂ PLĂIEȘII DE JOS",209,"PLĂIEŞII DE JOS",85289,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:21:57",636,630,2,4,0,315,310,1,4,0,302,13,700,385,302
21,HARGHITA,"ȘCOALA GIMNAZIALĂ NR.4 PLĂIEȘII DE SUS",212,"PLĂIEŞII DE JOS",85289,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:48:25",643,630,4,8,1,304,295,0,8,1,277,27,700,396,277
21,HARGHITA,"ȘCOALA GIMNAZIALĂ TUZSON JÁNOS NR.2 CASINU NOU",210,"PLĂIEŞII DE JOS",85289,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:49:27",537,533,0,4,0,252,248,0,4,0,241,11,600,348,241
21,HARGHITA,"ȘCOALA PRIMARĂ DR.PATAKI JÓZSEF NR.3 IACOBENI",211,"PLĂIEŞII DE JOS",85289,1,PROV,PRCNCT,P,P_SV,"2024-06-10 00:42:19",292,291,0,1,0,137,136,0,1,0,135,2,300,163,135
