precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
28,MUREŞ,"CĂMIN CULTURAL CERGHID",205,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:01:31",425,405,1,8,11,264,245,0,8,11,256,8,450,186,6,14,52,114,10,60
28,MUREŞ,"CĂMIN CULTURAL MOREŞTI",207,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:15:43",693,672,1,13,7,414,393,1,13,7,377,37,750,336,10,32,66,251,7,11
28,MUREŞ,"CĂMIN CULTURAL UNGHENI",203,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:11:24",899,874,1,18,6,473,450,0,18,5,429,44,965,492,33,30,81,228,18,39
28,MUREŞ,"CĂMIN CULTURAL UNGHENI",204,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:32:47",880,853,2,17,8,487,462,0,17,8,449,38,946,459,49,71,39,259,16,15
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EMIL DRĂGAN” UNGHENI",201,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:08:22",942,912,4,18,8,540,514,0,18,8,526,14,1020,480,49,45,113,239,16,64
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EMIL DRĂGAN”UNGHENI",202,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:55:08",800,790,0,8,2,433,423,0,8,2,419,14,880,447,68,44,71,146,27,63
28,MUREŞ,"ȘCOALA PRIMARĂ CERGHIZEL",206,"ORAŞ UNGHENI",119894,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:47:14",415,402,0,5,8,279,266,0,5,8,266,13,445,166,2,13,36,145,8,62
28,MUREŞ,"ȘCOALA PRIMARĂ ŞĂUŞA",208,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:19:03",245,224,0,9,12,177,156,0,9,12,170,7,260,83,1,1,30,134,3,1
28,MUREŞ,"ȘCOALA PRIMARĂ VIDRASĂU",209,"ORAŞ UNGHENI",119894,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:25:07",971,938,3,14,16,595,565,0,14,16,564,31,1029,434,7,35,63,366,70,23
