precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL BOIȚA",434,RĂCHITOVA,90725,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:28:25",366,330,0,29,7,281,245,0,29,7,278,3,350,69,135,104,39
22,HUNEDOARA,"CAMINUL CULTURAL RĂCHITOVA",433,RĂCHITOVA,90725,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:22:53",566,492,1,44,29,460,386,1,44,29,455,5,540,80,377,49,29
22,HUNEDOARA,"SCOALA PRIMARA VĂLIOARA",435,RĂCHITOVA,90725,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:04:06",147,136,0,7,4,147,136,0,7,4,144,3,220,3,33,67,44
