precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ROMÂNIA SOCIALISTĂ-voturi","DĂMOC ŞTEFAN-voturi"
29,NEAMŢ,"CĂMINUL CULTURAL CÂRLIG",263,DULCEŞTI,122463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:45:17",372,327,0,15,30,327,282,0,15,30,318,9,500,173,47,166,91,13,1
29,NEAMŢ,"CĂMINUL CULTURAL CORHANA",264,DULCEŞTI,122463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:55",492,461,0,7,24,279,249,0,7,23,265,14,500,221,19,112,104,0,30
29,NEAMŢ,"CĂMINUL CULTURAL DULCEȘTI",262,DULCEŞTI,122463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:09:17",880,836,0,9,35,570,526,0,9,35,558,12,1000,430,192,52,296,6,12
29,NEAMŢ,"ŞCOALA ROŞIORI",265,DULCEŞTI,122463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:01",222,204,0,10,8,204,186,0,10,8,198,6,302,98,35,38,119,0,6
