precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ONCESCU ARISTOTEL-MARIUS-voturi"
16,DÂMBOVIŢA,"CĂMINUL CULTURAL",425,VOINEŞTI,69526,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:25:55",941,933,0,7,1,592,584,0,7,1,546,46,1040,448,80,281,24,14,147
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL SUDULENI",428,VOINEŞTI,69526,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:51",1273,1267,1,5,0,706,701,0,5,0,672,34,1400,694,89,470,17,28,68
16,DÂMBOVIŢA,"GRĂDINIŢA DE COPII",427,VOINEŞTI,69526,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:13:09",719,715,0,4,0,482,478,0,4,0,432,50,790,308,19,160,51,4,198
16,DÂMBOVIŢA,"GRĂDINIŢA MANGA",426,VOINEŞTI,69526,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:28:04",643,638,0,5,0,361,356,0,5,0,346,15,700,339,12,233,20,54,27
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-VIII",424,VOINEŞTI,69526,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:10:50",1301,1289,0,2,10,882,870,0,2,10,848,29,1435,558,40,659,44,18,87
