precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OPRIŞIU VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BUDIN VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","TIMOFTE LIVIU-VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,"CĂMINUL CULTURAL POPLACA",323,POPLACA,143502,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:37:01",1502,1492,2,8,0,939,930,1,8,0,918,21,1633,694,175,561,182
