precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"RADA RĂZVAN-COSTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","VIŞOIU ION-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COSTEA ALEXANDRU-FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","LUŢĂ FLOREA-FORȚA DREPTEI-voturi","PREDA MARIUS-IONUŢ-PARTIDUL OAMENILOR TINERI-voturi"
30,OLT,"CĂMIN CULTURAL",276,PERIEŢI,128052,3,PART,PRCNCT,P,P_SV,"2024-06-10 08:39:22",1666,1601,0,48,17,1081,1016,0,48,17,1041,40,1745,664,649,28,262,50,52
