precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"RADU GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","DINOIU FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BĂLAN GIORGINEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",544,SÂNGERU,135244,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:38:59",1299,1299,0,0,0,393,393,0,0,0,369,24,1431,1038,263,76,30
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",545,SÂNGERU,135244,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:44:29",680,671,0,6,3,330,321,0,6,3,314,7,738,417,275,13,26
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",548,SÂNGERU,135244,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:41:10",525,524,1,0,0,258,258,0,0,0,252,6,552,294,199,39,14
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",546,SÂNGERU,135244,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:40:17",237,224,0,7,6,237,224,0,7,6,226,11,461,224,204,16,6
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL-CLADIRE ANEXA",547,SÂNGERU,135244,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:20:35",1107,1100,0,7,0,603,596,0,7,0,590,13,1208,605,515,37,38
