precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
13,CLUJ,"SCOALA CLASELE I - IV CALEA LATA",413,CIUCEA,57163,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:18:03",199,186,0,4,9,102,89,0,4,9,97,5,208,106,82,15
13,CLUJ,"SCOALA CLS.I-IV VANATORI",414,CIUCEA,57163,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:04:14",355,332,0,5,18,255,232,0,5,18,250,5,388,133,141,109
13,CLUJ,"SCOALA CU CL. I - VIII, CIUCEA",412,CIUCEA,57163,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:14:38",744,704,0,5,35,475,435,0,5,35,454,21,751,276,374,80
