precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"SCOALA GIMNAZIALA OLARI",275,PÂRŞCOVENI,128178,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:24:44",1138,1073,0,30,35,705,640,0,30,35,678,27,1275,570,39,265,374
30,OLT,"SCOALA GIMNAZIALA PIRSCOVENI",274,PÂRŞCOVENI,128178,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:56:11",1438,1298,0,95,45,964,824,0,95,45,937,27,1478,514,71,381,485
