precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BALAJ GHEORGHE-IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","MIARA HORIA-MUGUREL-PARTIDUL SOCIAL DEMOCRAT-voturi","MARTA SILVIU-DAN-UNIUNEA SALVAȚI ROMÂNIA-voturi"
5,BIHOR,"CASA DE CULTURĂ „MIRON POMPILIU” ŞTEI",201,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:44:57",1125,1075,0,45,5,634,584,0,45,5,612,22,1312,678,380,202,30
5,BIHOR,"COLEGIUL TEHNIC„UNIREA” ŞTEI",203,"ORAŞ ŞTEI",26840,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:22:27",938,909,0,29,0,524,495,0,29,0,514,10,1117,593,357,119,38
5,BIHOR,"COLEGIUL TEHNIC „UNIREA” ŞTEI - ŞCOALA DE ŞOFERI",204,"ORAŞ ŞTEI",26840,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:00:37",1263,1219,0,38,6,634,590,0,38,6,620,14,1356,722,453,134,33
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI",205,"ORAŞ ŞTEI",26840,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:49:16",1233,1184,3,33,13,727,681,0,33,13,722,5,1313,586,502,169,51
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI - ŞCOALA MICĂ",202,"ORAŞ ŞTEI",26840,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:59:52",846,818,3,21,4,487,462,0,21,4,475,12,985,498,291,146,38
