precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MOHANU IOAN-CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","SĂNDULACHE MIHAI-PARTIDUL NAȚIONAL LIBERAL-voturi","MECA COSTEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEORGHE NICOLAE-BLOCUL SUVERANIST ROMÂN-voturi"
40,VÂLCEA,"ŞCOALA CU CLASELE I-VIII BOIŞOARA",172,BOIŞOARA,168755,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:27:16",901,824,0,32,45,644,567,0,32,45,610,34,960,316,284,211,9,106
