precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
16,DÂMBOVIŢA,"GRĂDINIŢA MĂGURA",144,BEZDEAD,66330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:33:31",806,791,0,8,7,408,393,0,8,7,396,12,880,472,20,317,59
16,DÂMBOVIŢA,"GRĂDINIȚA NR. 2 BEZDEAD",143,BEZDEAD,66330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:58:04",1313,1302,1,3,7,690,680,0,3,7,671,19,1450,760,32,466,173
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ ”GRIGORE RĂDULESCU” BEZDEAD",142,BEZDEAD,66330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:59:35",1433,1411,0,2,20,785,763,0,2,20,765,20,1578,791,29,618,118
