precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
28,MUREŞ,"CĂMINUL CULTURAL PUSTA",543,ŞINCAI,119803,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:37:28",97,87,0,9,1,82,72,0,9,1,77,5,100,18,32,37,7,1
28,MUREŞ,"CĂMINUL CULTURAL ȘINCAI",541,ŞINCAI,119803,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:14:12",888,824,1,32,31,584,521,0,32,31,552,32,938,354,148,155,35,214
28,MUREŞ,"CĂMINUL CULTURAL ȘINCAI-FÂNAȚE",544,ŞINCAI,119803,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:14:39",177,151,0,21,5,137,111,0,21,5,128,9,180,43,59,53,13,3
28,MUREŞ,"CENTRUL PENTRU ACTIVITĂȚI CULTURALE LECHINCIOARA",542,ŞINCAI,119803,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:11:49",114,82,1,28,3,97,66,0,28,3,93,4,98,1,34,11,44,4
